HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	PANTHER	PTHR43640	OS07G0260300 PROTEIN	51	247	3.3E-100	T	02-06-2026	IPR047262	Peroxiredoxin-like 1	-	-
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	SUPERFAMILY	SSF52833	Thioredoxin-like	64	246	2.82E-42	T	02-06-2026	IPR036249	Thioredoxin-like superfamily	-	Reactome:R-BTA-114608|Reactome:R-BTA-156590|Reactome:R-BTA-1614558|Reactome:R-BTA-189483|Reactome:R-BTA-2142712|Reactome:R-BTA-2559580|Reactome:R-BTA-3299685|Reactome:R-BTA-350864|Reactome:R-BTA-499943|Reactome:R-BTA-5389840|Reactome:R-BTA-5419276|Reactome:R-BTA-5628897|Reactome:R-BTA-5676934|Reactome:R-BTA-611105|Reactome:R-BTA-6798695|Reactome:R-BTA-6799198|Reactome:R-BTA-6814122|Reactome:R-BTA-844456|Reactome:R-BTA-8980692|Reactome:R-BTA-9018676|Reactome:R-BTA-9018896|Reactome:R-BTA-9020265|Reactome:R-BTA-9023661|Reactome:R-BTA-9603798|Reactome:R-BTA-9748787|Reactome:R-BTA-9753281|Reactome:R-BTA-9818027|Reactome:R-BTA-9837999|Reactome:R-BTA-9864848|Reactome:R-BTA-9937383|Reactome:R-CEL-156581|Reactome:R-CEL-156590|Reactome:R-CEL-1614558|Reactome:R-CEL-1650814|Reactome:R-CEL-196836|Reactome:R-CEL-204174|Reactome:R-CEL-2559580|Reactome:R-CEL-264876|Reactome:R-CEL-3299685|Reactome:R-CEL-381426|Reactome:R-CEL-499943|Reactome:R-CEL-5223345|Reactome:R-CEL-532668|Reactome:R-CEL-5389840|Reactome:R-CEL-5419276|Reactome:R-CEL-5628897|Reactome:R-CEL-5676934|Reactome:R-CEL-6798695|Reactome:R-CEL-844456|Reactome:R-CEL-8957275|Reactome:R-CEL-8963684|Reactome:R-CEL-8964041|Reactome:R-CEL-9033241|Reactome:R-CEL-9753281|Reactome:R-CEL-9818027|Reactome:R-CEL-9937383|Reactome:R-CFA-350864|Reactome:R-DDI-1362409|Reactome:R-DDI-156590|Reactome:R-DDI-189483|Reactome:R-DDI-204174|Reactome:R-DDI-2162123|Reactome:R-DDI-3299685|Reactome:R-DDI-499943|Reactome:R-DDI-5628897|Reactome:R-DDI-6798695|Reactome:R-DDI-6799198|Reactome:R-DDI-844456|Reactome:R-DDI-8951664|Reactome:R-DDI-8963684|Reactome:R-DDI-901042|Reactome:R-DDI-9013418|Reactome:R-DDI-9013420|Reactome:R-DDI-9013422|Reactome:R-DDI-9013424|Reactome:R-DDI-9748787|Reactome:R-DDI-9753281|Reactome:R-DDI-9755511|Reactome:R-DDI-9818027|Reactome:R-DME-156581|Reactome:R-DME-156590|Reactome:R-DME-156842|Reactome:R-DME-1650814|Reactome:R-DME-196836|Reactome:R-DME-204174|Reactome:R-DME-2162123|Reactome:R-DME-2559580|Reactome:R-DME-264876|Reactome:R-DME-3299685|Reactome:R-DME-381426|Reactome:R-DME-432720|Reactome:R-DME-499943|Reactome:R-DME-5358346|Reactome:R-DME-5389840|Reactome:R-DME-5419276|Reactome:R-DME-5628897|Reactome:R-DME-5676934|Reactome:R-DME-6798695|Reactome:R-DME-6814122|Reactome:R-DME-844456|Reactome:R-DME-8957275|Reactome:R-DME-8963684|Reactome:R-DME-8964041|Reactome:R-DME-9818027|Reactome:R-DME-9937383|Reactome:R-DRE-2162123|Reactome:R-DRE-3299685|Reactome:R-DRE-5223345|Reactome:R-DRE-6798695|Reactome:R-DRE-9864848|Reactome:R-GGA-114608|Reactome:R-GGA-1236974|Reactome:R-GGA-156590|Reactome:R-GGA-2162123|Reactome:R-GGA-2559580|Reactome:R-GGA-3299685|Reactome:R-GGA-381426|Reactome:R-GGA-499943|Reactome:R-GGA-5628897|Reactome:R-GGA-5676934|Reactome:R-GGA-6798695|Reactome:R-GGA-844456|Reactome:R-GGA-8957275|Reactome:R-GGA-901042|Reactome:R-GGA-9026762|Reactome:R-GGA-9748787|Reactome:R-GGA-9753281|Reactome:R-GGA-9818027|Reactome:R-GGA-983170|Reactome:R-HSA-114608|Reactome:R-HSA-1222387|Reactome:R-HSA-1222538|Reactome:R-HSA-1222541|Reactome:R-HSA-1236974|Reactome:R-HSA-1362409|Reactome:R-HSA-156581|Reactome:R-HSA-156590|Reactome:R-HSA-156842|Reactome:R-HSA-1614558|Reactome:R-HSA-1650814|Reactome:R-HSA-189483|Reactome:R-HSA-196836|Reactome:R-HSA-1989781|Reactome:R-HSA-204174|Reactome:R-HSA-2142688|Reactome:R-HSA-2142712|Reactome:R-HSA-2142770|Reactome:R-HSA-2162123|Reactome:R-HSA-2408550|Reactome:R-HSA-2559580|Reactome:R-HSA-264876|Reactome:R-HSA-2672351|Reactome:R-HSA-3299685|Reactome:R-HSA-350864|Reactome:R-HSA-381038|Reactome:R-HSA-381426|Reactome:R-HSA-432720|Reactome:R-HSA-432722|Reactome:R-HSA-446203|Reactome:R-HSA-499943|Reactome:R-HSA-5223345|Reactome:R-HSA-5263617|Reactome:R-HSA-5336415|Reactome:R-HSA-5358346|Reactome:R-HSA-5368286|Reactome:R-HSA-5389840|Reactome:R-HSA-5419276|Reactome:R-HSA-5578775|Reactome:R-HSA-5628897|Reactome:R-HSA-5676934|Reactome:R-HSA-611105|Reactome:R-HSA-6798695|Reactome:R-HSA-6799198|Reactome:R-HSA-6814122|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-844456|Reactome:R-HSA-8862803|Reactome:R-HSA-8866423|Reactome:R-HSA-8950505|Reactome:R-HSA-8951664|Reactome:R-HSA-8957275|Reactome:R-HSA-8963684|Reactome:R-HSA-8963888|Reactome:R-HSA-8964041|Reactome:R-HSA-8980692|Reactome:R-HSA-901042|Reactome:R-HSA-9013418|Reactome:R-HSA-9013420|Reactome:R-HSA-9013422|Reactome:R-HSA-9013424|Reactome:R-HSA-9018676|Reactome:R-HSA-9018896|Reactome:R-HSA-9020265|Reactome:R-HSA-9020591|Reactome:R-HSA-9020933|Reactome:R-HSA-9023661|Reactome:R-HSA-9026762|Reactome:R-HSA-9033241|Reactome:R-HSA-917937|Reactome:R-HSA-9603798|Reactome:R-HSA-9617629|Reactome:R-HSA-9660826|Reactome:R-HSA-9662360|Reactome:R-HSA-9662361|Reactome:R-HSA-9694548|Reactome:R-HSA-9696264|Reactome:R-HSA-9696270|Reactome:R-HSA-9696273|Reactome:R-HSA-9725370|Reactome:R-HSA-9748787|Reactome:R-HSA-9753281|Reactome:R-HSA-9755511|Reactome:R-HSA-9760173|Reactome:R-HSA-9818027|Reactome:R-HSA-983170|Reactome:R-HSA-9837999|Reactome:R-HSA-9844594|Reactome:R-HSA-9864848|Reactome:R-HSA-9925561|Reactome:R-HSA-9937383|Reactome:R-MMU-114608|Reactome:R-MMU-1236974|Reactome:R-MMU-1362409|Reactome:R-MMU-156581|Reactome:R-MMU-156590|Reactome:R-MMU-156842|Reactome:R-MMU-1614558|Reactome:R-MMU-1650814|Reactome:R-MMU-189483|Reactome:R-MMU-196836|Reactome:R-MMU-204174|Reactome:R-MMU-2142712|Reactome:R-MMU-2142770|Reactome:R-MMU-2162123|Reactome:R-MMU-2559580|Reactome:R-MMU-264876|Reactome:R-MMU-2672351|Reactome:R-MMU-3299685|Reactome:R-MMU-350864|Reactome:R-MMU-381426|Reactome:R-MMU-432720|Reactome:R-MMU-432722|Reactome:R-MMU-499943|Reactome:R-MMU-5223345|Reactome:R-MMU-5358346|Reactome:R-MMU-5389840|Reactome:R-MMU-5419276|Reactome:R-MMU-5578775|Reactome:R-MMU-5628897|Reactome:R-MMU-5676934|Reactome:R-MMU-611105|Reactome:R-MMU-6798695|Reactome:R-MMU-6799198|Reactome:R-MMU-6814122|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-844456|Reactome:R-MMU-8866423|Reactome:R-MMU-8951664|Reactome:R-MMU-8957275|Reactome:R-MMU-8963684|Reactome:R-MMU-8963888|Reactome:R-MMU-8964041|Reactome:R-MMU-8980692|Reactome:R-MMU-901042|Reactome:R-MMU-9013418|Reactome:R-MMU-9013420|Reactome:R-MMU-9013422|Reactome:R-MMU-9013424|Reactome:R-MMU-9018676|Reactome:R-MMU-9018896|Reactome:R-MMU-9020265|Reactome:R-MMU-9020591|Reactome:R-MMU-9020933|Reactome:R-MMU-9023661|Reactome:R-MMU-9026762|Reactome:R-MMU-9033241|Reactome:R-MMU-9603798|Reactome:R-MMU-9696264|Reactome:R-MMU-9696270|Reactome:R-MMU-9696273|Reactome:R-MMU-9748787|Reactome:R-MMU-9753281|Reactome:R-MMU-9755511|Reactome:R-MMU-9818027|Reactome:R-MMU-983170|Reactome:R-MMU-9837999|Reactome:R-MMU-9864848|Reactome:R-MMU-9937383|Reactome:R-MTU-936721|Reactome:R-PFA-156590|Reactome:R-PFA-189483|Reactome:R-PFA-2162123|Reactome:R-PFA-3299685|Reactome:R-PFA-499943|Reactome:R-PFA-5628897|Reactome:R-PFA-6798695|Reactome:R-PFA-844456|Reactome:R-PFA-9748787|Reactome:R-PFA-9753281|Reactome:R-RNO-114608|Reactome:R-RNO-1236974|Reactome:R-RNO-156581|Reactome:R-RNO-156590|Reactome:R-RNO-156842|Reactome:R-RNO-1614558|Reactome:R-RNO-1650814|Reactome:R-RNO-189483|Reactome:R-RNO-196836|Reactome:R-RNO-204174|Reactome:R-RNO-2142712|Reactome:R-RNO-2142770|Reactome:R-RNO-2162123|Reactome:R-RNO-2559580|Reactome:R-RNO-264876|Reactome:R-RNO-2672351|Reactome:R-RNO-3299685|Reactome:R-RNO-350864|Reactome:R-RNO-381426|Reactome:R-RNO-499943|Reactome:R-RNO-5223345|Reactome:R-RNO-5358346|Reactome:R-RNO-5389840|Reactome:R-RNO-5419276|Reactome:R-RNO-5578775|Reactome:R-RNO-5628897|Reactome:R-RNO-5676934|Reactome:R-RNO-611105|Reactome:R-RNO-6798695|Reactome:R-RNO-6799198|Reactome:R-RNO-6814122|Reactome:R-RNO-844456|Reactome:R-RNO-8866423|Reactome:R-RNO-8957275|Reactome:R-RNO-8963684|Reactome:R-RNO-8963888|Reactome:R-RNO-8964041|Reactome:R-RNO-8980692|Reactome:R-RNO-901042|Reactome:R-RNO-9013418|Reactome:R-RNO-9013420|Reactome:R-RNO-9013422|Reactome:R-RNO-9013424|Reactome:R-RNO-9018676|Reactome:R-RNO-9018896|Reactome:R-RNO-9020265|Reactome:R-RNO-9020591|Reactome:R-RNO-9020933|Reactome:R-RNO-9023661|Reactome:R-RNO-9026762|Reactome:R-RNO-9033241|Reactome:R-RNO-9696264|Reactome:R-RNO-9696270|Reactome:R-RNO-9696273|Reactome:R-RNO-9748787|Reactome:R-RNO-9753281|Reactome:R-RNO-9818027|Reactome:R-RNO-983170|Reactome:R-RNO-9937383|Reactome:R-SCE-1362409|Reactome:R-SCE-156842|Reactome:R-SCE-2559580|Reactome:R-SCE-3299685|Reactome:R-SCE-499943|Reactome:R-SCE-5628897|Reactome:R-SCE-6798695|Reactome:R-SCE-844456|Reactome:R-SCE-8951664|Reactome:R-SCE-901042|Reactome:R-SCE-9755511|Reactome:R-SCE-9818027|Reactome:R-SPO-114608|Reactome:R-SPO-1362409|Reactome:R-SPO-156842|Reactome:R-SPO-2559580|Reactome:R-SPO-3299685|Reactome:R-SPO-499943|Reactome:R-SPO-5223345|Reactome:R-SPO-5628897|Reactome:R-SPO-6798695|Reactome:R-SPO-844456|Reactome:R-SPO-8951664|Reactome:R-SPO-8980692|Reactome:R-SPO-901042|Reactome:R-SPO-9013420|Reactome:R-SPO-9013424|Reactome:R-SPO-9696270|Reactome:R-SPO-9696273|Reactome:R-SPO-9755511|Reactome:R-SPO-9818027|Reactome:R-SSC-156581|Reactome:R-SSC-156590|Reactome:R-SSC-196836|Reactome:R-SSC-2142712|Reactome:R-SSC-2142770|Reactome:R-SSC-3299685|Reactome:R-SSC-350864|Reactome:R-SSC-499943|Reactome:R-SSC-6798695|Reactome:R-SSC-9018676|Reactome:R-SSC-9018896|Reactome:R-SSC-9020265|Reactome:R-SSC-9023661|Reactome:R-XTR-6798695|Reactome:R-XTR-8980692
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	31	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	32	247	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	ProSiteProfiles	PS51352	Thioredoxin domain profile.	67	227	12.151045	T	02-06-2026	IPR013766	Thioredoxin domain	-	Reactome:R-BTA-1614558|Reactome:R-BTA-2559580|Reactome:R-BTA-3299685|Reactome:R-BTA-499943|Reactome:R-BTA-5628897|Reactome:R-BTA-5676934|Reactome:R-BTA-6798695|Reactome:R-BTA-844456|Reactome:R-BTA-9818027|Reactome:R-BTA-9864848|Reactome:R-CEL-1614558|Reactome:R-CEL-1650814|Reactome:R-CEL-2559580|Reactome:R-CEL-264876|Reactome:R-CEL-3299685|Reactome:R-CEL-381426|Reactome:R-CEL-499943|Reactome:R-CEL-532668|Reactome:R-CEL-5628897|Reactome:R-CEL-5676934|Reactome:R-CEL-844456|Reactome:R-CEL-8957275|Reactome:R-CEL-8964041|Reactome:R-CEL-9818027|Reactome:R-DDI-3299685|Reactome:R-DDI-499943|Reactome:R-DDI-5628897|Reactome:R-DDI-6798695|Reactome:R-DDI-844456|Reactome:R-DDI-901042|Reactome:R-DDI-9013418|Reactome:R-DDI-9013420|Reactome:R-DDI-9013422|Reactome:R-DDI-9013424|Reactome:R-DDI-9818027|Reactome:R-DME-1650814|Reactome:R-DME-2559580|Reactome:R-DME-264876|Reactome:R-DME-3299685|Reactome:R-DME-381426|Reactome:R-DME-432720|Reactome:R-DME-499943|Reactome:R-DME-5358346|Reactome:R-DME-5628897|Reactome:R-DME-5676934|Reactome:R-DME-6798695|Reactome:R-DME-844456|Reactome:R-DME-8957275|Reactome:R-DME-8964041|Reactome:R-DME-9818027|Reactome:R-GGA-114608|Reactome:R-GGA-1236974|Reactome:R-GGA-2559580|Reactome:R-GGA-3299685|Reactome:R-GGA-381426|Reactome:R-GGA-499943|Reactome:R-GGA-5628897|Reactome:R-GGA-5676934|Reactome:R-GGA-6798695|Reactome:R-GGA-844456|Reactome:R-GGA-8957275|Reactome:R-GGA-901042|Reactome:R-GGA-9818027|Reactome:R-GGA-983170|Reactome:R-HSA-114608|Reactome:R-HSA-1222387|Reactome:R-HSA-1222538|Reactome:R-HSA-1222541|Reactome:R-HSA-1236974|Reactome:R-HSA-1614558|Reactome:R-HSA-1650814|Reactome:R-HSA-2559580|Reactome:R-HSA-264876|Reactome:R-HSA-3299685|Reactome:R-HSA-381038|Reactome:R-HSA-381426|Reactome:R-HSA-432720|Reactome:R-HSA-432722|Reactome:R-HSA-499943|Reactome:R-HSA-5358346|Reactome:R-HSA-5628897|Reactome:R-HSA-5676934|Reactome:R-HSA-6798695|Reactome:R-HSA-844456|Reactome:R-HSA-8862803|Reactome:R-HSA-8866423|Reactome:R-HSA-8957275|Reactome:R-HSA-8963888|Reactome:R-HSA-8964041|Reactome:R-HSA-901042|Reactome:R-HSA-9013418|Reactome:R-HSA-9013420|Reactome:R-HSA-9013422|Reactome:R-HSA-9013424|Reactome:R-HSA-9020591|Reactome:R-HSA-9020933|Reactome:R-HSA-917937|Reactome:R-HSA-9617629|Reactome:R-HSA-9660826|Reactome:R-HSA-9696264|Reactome:R-HSA-9696270|Reactome:R-HSA-9696273|Reactome:R-HSA-9760173|Reactome:R-HSA-9818027|Reactome:R-HSA-983170|Reactome:R-HSA-9864848|Reactome:R-HSA-9925561|Reactome:R-MMU-114608|Reactome:R-MMU-1236974|Reactome:R-MMU-1614558|Reactome:R-MMU-1650814|Reactome:R-MMU-2559580|Reactome:R-MMU-264876|Reactome:R-MMU-3299685|Reactome:R-MMU-381426|Reactome:R-MMU-432720|Reactome:R-MMU-432722|Reactome:R-MMU-499943|Reactome:R-MMU-5358346|Reactome:R-MMU-5628897|Reactome:R-MMU-5676934|Reactome:R-MMU-6798695|Reactome:R-MMU-844456|Reactome:R-MMU-8866423|Reactome:R-MMU-8957275|Reactome:R-MMU-8963888|Reactome:R-MMU-8964041|Reactome:R-MMU-901042|Reactome:R-MMU-9013418|Reactome:R-MMU-9013420|Reactome:R-MMU-9013422|Reactome:R-MMU-9013424|Reactome:R-MMU-9020591|Reactome:R-MMU-9020933|Reactome:R-MMU-9696264|Reactome:R-MMU-9696270|Reactome:R-MMU-9696273|Reactome:R-MMU-9818027|Reactome:R-MMU-983170|Reactome:R-MMU-9864848|Reactome:R-MTU-936721|Reactome:R-PFA-3299685|Reactome:R-PFA-499943|Reactome:R-PFA-5628897|Reactome:R-PFA-6798695|Reactome:R-PFA-844456|Reactome:R-RNO-114608|Reactome:R-RNO-1236974|Reactome:R-RNO-1614558|Reactome:R-RNO-1650814|Reactome:R-RNO-2559580|Reactome:R-RNO-264876|Reactome:R-RNO-3299685|Reactome:R-RNO-381426|Reactome:R-RNO-499943|Reactome:R-RNO-5358346|Reactome:R-RNO-5628897|Reactome:R-RNO-5676934|Reactome:R-RNO-6798695|Reactome:R-RNO-844456|Reactome:R-RNO-8866423|Reactome:R-RNO-8957275|Reactome:R-RNO-8963888|Reactome:R-RNO-8964041|Reactome:R-RNO-901042|Reactome:R-RNO-9013418|Reactome:R-RNO-9013420|Reactome:R-RNO-9013422|Reactome:R-RNO-9013424|Reactome:R-RNO-9020591|Reactome:R-RNO-9020933|Reactome:R-RNO-9696264|Reactome:R-RNO-9696270|Reactome:R-RNO-9696273|Reactome:R-RNO-9818027|Reactome:R-RNO-983170|Reactome:R-SCE-2559580|Reactome:R-SCE-3299685|Reactome:R-SCE-499943|Reactome:R-SCE-5628897|Reactome:R-SCE-6798695|Reactome:R-SCE-844456|Reactome:R-SCE-901042|Reactome:R-SCE-9818027|Reactome:R-SPO-114608|Reactome:R-SPO-2559580|Reactome:R-SPO-3299685|Reactome:R-SPO-499943|Reactome:R-SPO-5628897|Reactome:R-SPO-6798695|Reactome:R-SPO-844456|Reactome:R-SPO-901042|Reactome:R-SPO-9013420|Reactome:R-SPO-9013424|Reactome:R-SPO-9696270|Reactome:R-SPO-9696273|Reactome:R-SPO-9818027|Reactome:R-SSC-3299685|Reactome:R-SSC-6798695
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	CDD	cd02969	PRX_like1	70	245	7.32003E-95	T	02-06-2026	IPR047262	Peroxiredoxin-like 1	-	-
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	Pfam	PF00578	AhpC/TSA family	69	190	9.2E-10	T	02-06-2026	IPR000866	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	GO:0016209(InterPro)|GO:0016491(InterPro)	Reactome:R-BTA-3299685|Reactome:R-BTA-5628897|Reactome:R-BTA-6798695|Reactome:R-BTA-9818027|Reactome:R-CEL-3299685|Reactome:R-CEL-5628897|Reactome:R-CEL-9818027|Reactome:R-DDI-3299685|Reactome:R-DDI-5628897|Reactome:R-DDI-6798695|Reactome:R-DDI-9818027|Reactome:R-DME-3299685|Reactome:R-DME-5628897|Reactome:R-DME-9818027|Reactome:R-GGA-3299685|Reactome:R-GGA-5628897|Reactome:R-GGA-9818027|Reactome:R-HSA-1222387|Reactome:R-HSA-1222538|Reactome:R-HSA-1222541|Reactome:R-HSA-3299685|Reactome:R-HSA-5628897|Reactome:R-HSA-6798695|Reactome:R-HSA-8862803|Reactome:R-HSA-9818027|Reactome:R-MMU-3299685|Reactome:R-MMU-5628897|Reactome:R-MMU-6798695|Reactome:R-MMU-9818027|Reactome:R-PFA-3299685|Reactome:R-PFA-6798695|Reactome:R-RNO-3299685|Reactome:R-RNO-5628897|Reactome:R-RNO-6798695|Reactome:R-RNO-9818027|Reactome:R-SCE-3299685|Reactome:R-SCE-5628897|Reactome:R-SCE-6798695|Reactome:R-SCE-9818027|Reactome:R-SPO-3299685|Reactome:R-SPO-5628897|Reactome:R-SPO-6798695|Reactome:R-SPO-9818027|Reactome:R-SSC-3299685|Reactome:R-SSC-6798695
HORVU.MOREX.r3.2HG0112900.1	b5add13185a93f78f4e1f6e4ed72b7b0	247	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	14	31	-	T	02-06-2026	-	-	-	-
