HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	CDD	cd15798	PMEI-like_3	70	220	8.24073E-20	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	SUPERFAMILY	SSF51126	Pectin lyase-like	274	585	6.91E-114	T	02-06-2026	IPR011050	Pectin lyase fold/virulence factor	-	Reactome:R-CEL-8951664|Reactome:R-CEL-983168|Reactome:R-DDI-418594|Reactome:R-DDI-420499|Reactome:R-DDI-977444|Reactome:R-HSA-2160916|Reactome:R-HSA-8951664|Reactome:R-HSA-9760173|Reactome:R-HSA-983168|Reactome:R-HSA-9927020|Reactome:R-MMU-2160916|Reactome:R-MMU-8951664|Reactome:R-MMU-983168|Reactome:R-RNO-8951664|Reactome:R-RNO-983168
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	SMART	SM00856	PMEI_2	61	219	1.3E-21	T	02-06-2026	IPR006501	Pectinesterase inhibitor domain	GO:0004857(InterPro)	MetaCyc:PWY-7246|MetaCyc:PWY-7248
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	PANTHER	PTHR31707	PECTINESTERASE	35	578	0.0	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	38	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	15	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Pfam	PF01095	Pectinesterase	275	572	0.0	T	02-06-2026	IPR000070	Pectinesterase, catalytic	GO:0030599(InterPro)|GO:0042545(InterPro)	MetaCyc:PWY-7246|MetaCyc:PWY-7248
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Gene3D	G3DSA:1.20.140.40	Invertase/pectin methylesterase inhibitor family protein	63	225	3.6E-24	T	02-06-2026	IPR035513	Invertase/pectin methylesterase inhibitor domain superfamily	-	MetaCyc:PWY-7246|MetaCyc:PWY-7248
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Gene3D	G3DSA:2.160.20.10	-	270	586	6.3E-122	T	02-06-2026	IPR012334	Pectin lyase fold	-	Reactome:R-CEL-8951664|Reactome:R-CEL-983168|Reactome:R-DDI-418594|Reactome:R-DDI-420499|Reactome:R-DDI-977444|Reactome:R-HSA-8951664|Reactome:R-HSA-983168|Reactome:R-MMU-8951664|Reactome:R-MMU-983168|Reactome:R-RNO-8951664|Reactome:R-RNO-983168
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	32	38	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	SignalP_EUK	SignalP-TM	SignalP-TM	1	38	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	NCBIfam	TIGR01614	pectinesterase inhibitor domain	58	220	1.6E-7	T	02-06-2026	IPR006501	Pectinesterase inhibitor domain	GO:0004857(InterPro)	MetaCyc:PWY-7246|MetaCyc:PWY-7248
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	16	31	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	FunFam	G3DSA:2.160.20.10:FF:000001	Pectinesterase	269	586	0.0	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	ProSitePatterns	PS00503	Pectinesterase signature 2.	419	428	-	T	02-06-2026	IPR033131	Pectinesterase, Asp active site	-	MetaCyc:PWY-7246|MetaCyc:PWY-7248
HORVU.MOREX.r3.2HG0112910.1	19fab4ab87883bb40d36111cc512ea65	587	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	35	-	T	02-06-2026	-	-	-	-
