HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	21	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	SUPERFAMILY	SSF52266	SGNH hydrolase	32	349	5.66E-11	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	14	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Pfam	PF00657	GDSL-like Lipase/Acylhydrolase	32	348	8.0E-31	T	02-06-2026	IPR001087	GDSL lipase/esterase	GO:0016788(InterPro)	MetaCyc:PWY-1921|MetaCyc:PWY-5835|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6558|MetaCyc:PWY-6848|MetaCyc:PWY-7002|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7521|MetaCyc:PWY-7599|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-8455|Reactome:R-HSA-1482788|Reactome:R-HSA-975634|Reactome:R-MMU-1482788|Reactome:R-MMU-975634|Reactome:R-RNO-1482788|Reactome:R-RNO-975634
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	21	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	CDD	cd01837	SGNH_plant_lipase_like	31	352	2.62897E-120	T	02-06-2026	IPR035669	GDSL lipase/esterase-like, plant	-	MetaCyc:PWY-1921|MetaCyc:PWY-5835|MetaCyc:PWY-6190|MetaCyc:PWY-6308|MetaCyc:PWY-6322|MetaCyc:PWY-6339|MetaCyc:PWY-6415|MetaCyc:PWY-6558|MetaCyc:PWY-6848|MetaCyc:PWY-7002|MetaCyc:PWY-7352|MetaCyc:PWY-7367|MetaCyc:PWY-7521|MetaCyc:PWY-7599|MetaCyc:PWY-7660|MetaCyc:PWY-7712|MetaCyc:PWY-7713|MetaCyc:PWY-7730|MetaCyc:PWY-7769|MetaCyc:PWY-7982|MetaCyc:PWY-8058|MetaCyc:PWY-8143|MetaCyc:PWY-8247|MetaCyc:PWY-8384|MetaCyc:PWY-8390|MetaCyc:PWY-8391|MetaCyc:PWY-8455
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	PANTHER	PTHR22835	ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN	9	353	3.3E-118	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	22	368	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	02-06-2026	-	-	-	-
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Gene3D	G3DSA:3.40.50.1110	SGNH hydrolase	25	351	1.9E-71	T	02-06-2026	IPR036514	SGNH hydrolase superfamily	-	Reactome:R-BTA-6798695|Reactome:R-BTA-6811436|Reactome:R-DME-6798695|Reactome:R-DME-6807505|Reactome:R-DME-6811436|Reactome:R-HSA-1482788|Reactome:R-HSA-6798695|Reactome:R-HSA-6811436|Reactome:R-HSA-975634|Reactome:R-MMU-1482788|Reactome:R-MMU-6798695|Reactome:R-MMU-6811436|Reactome:R-MMU-975634|Reactome:R-RNO-1482788|Reactome:R-RNO-6798695|Reactome:R-RNO-6811436|Reactome:R-RNO-975634
HORVU.MOREX.r3.7HG0729030.1	a693a4a3290ae2ab531b116ed0eb3910	368	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	21	-	T	02-06-2026	-	-	-	-
